FID,Name_Common,DBH_inches,CommonName,DBHLastUpd,Mapid_,TreeHeight,CrownWidth,WoodCondit,FoliageCon,HazardTree,Removal,OverRoador,Against_Ov,PruningNee,Structura2,LightningP,Lightning2,AirSpadeNe,AirSpadeDo,NextRootCo,FertilizeN,FertilizeD,SpecialSta,Pests,DateofPlan,SizeatPlan,SourceofTr,FundingBy_,Wilt_Pruf (deprecated),TrunkWrap,DateRemove,DBHatRemov,ReasonForR,Photo1,Photo2,Photo3,Notes,POINT_X,POINT_Y
968,Douglas Fir,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646295.1015,1451316.588
969,Norway Spruce,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646295.9498,1451305.255
970,Black Locust,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646301.0232,1451298.654
971,Black Locust,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646296.6686,1451288.455
972,Austrian Pine,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646271.7809,1451306.821
973,Douglas Fir,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646274.2446,1451277.573
974,Black Locust,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646275.1158,1451268.411
975,Douglas Fir,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646258.5501,1451257.307
976,Black Locust,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646240.0459,1451269.362
977,Black Locust,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646238.7405,1451266.21
978,Black Locust,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646237.8129,1451259.494
979,Black Locust,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646220.2839,1451247.579
980,Black Locust,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646242.2994,1451240.502
981,Black Locust,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646221.5336,1451231.404
982,American Linden,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646210.7852,1451247.194
983,Boxelder,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646206.404,1451235.241
984,Douglas Fir,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646191.7036,1451230.506
985,Norway Spruce,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646174.2895,1451214.841
986,Norway Spruce,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646156.2805,1451220.744
987,Boxelder,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646146.5174,1451209.086
988,Norway Spruce,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646117.948,1451208.279
989,Douglas Fir,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646070.4955,1451209.284
990,Red Oak,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646040.3789,1451194.082
991,Douglas Fir,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646013.8494,1451192.953
992,Douglas Fir,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645988.1759,1451199.142
993,Douglas Fir,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645968.8315,1451186.083
994,Black Locust,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645942.4889,1451189.865
995,Black Locust,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645922.5836,1451195.709
996,Black Locust,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645898.8961,1451213.54
997,Austrian Pine,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645884.8234,1451217.994
998,Austrian Pine,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645872.7771,1451217.707
999,Austrian Pine,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645871.869,1451224.314
1000,Austrian Pine,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645867.2335,1451237.145
1001,Austrian Pine,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645835.8603,1451250.895
1002,Austrian Pine,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645860.1329,1451166.212
1003,Austrian Pine,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645851.9464,1451174.018
1004,Austrian Pine,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645841.6499,1451166.376
1005,Sugar Maple,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645822.2723,1451170.508
1006,Austrian Pine,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645841.6735,1451184.236
1007,Austrian Pine,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645850.9346,1451188.871
1008,Kousa Dogwood,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645819.5861,1451191.078
1009,Paper Birch,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645800.1806,1451171.773
1010,Paper Birch,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645789.7686,1451170.206
1011,Paper Birch,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645776.8808,1451176.619
1012,Crabapple,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645791.6327,1451237.512
1013,Hawthorn,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645798.8504,1451250.887
1014,Crabapple,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646955.2017,1452598.335
1015,Crabapple,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646929.227,1452562.841
1016,Scotch Pine,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646917.6874,1452580.672
1017,Austrian Pine,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646930.5349,1452573.349
1018,Austrian Pine,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646934.987,1452580.355
1019,Sugar Maple,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646963.268,1452579.32
1020,Red Oak,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646901.9654,1452618.59
1021,Red Oak,0,,2013-03-13,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646900.3233,1452614.969
1022,Arborvitae,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646639.6249,1451913.074
1023,Arborvitae,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646645.8891,1451922.481
1024,Horse Chestnut,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646643.127,1451940
1025,Crabapple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646657.0928,1451935.569
1026,Arborvitae,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646648.9998,1451944.873
1027,American Larch,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646660.211,1451952.645
1028,Arborvitae,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646644.2875,1451958.27
1029,Canadian Hemlock,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646636.6102,1451961.153
1030,Arborvitae,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646662.5044,1451965.529
1031,Scotch Pine,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646670.0501,1451974.861
1032,Arborvitae,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646663.2906,1451981.033
1033,Arborvitae,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646659.0033,1451986.453
1034,Sugar Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646656.3529,1451991.899
1035,Scotch Pine,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646672.2338,1452000.225
1036,Arborvitae,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646667.7132,1452000.762
1037,Canadian Hemlock,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646664.0244,1452005.008
1038,Canadian Hemlock,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646681.7994,1452019.527
1039,Arborvitae,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646687.9261,1452024.53
1040,Red Oak,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646681.2494,1452035.822
1041,Red Oak,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646671.0889,1452039.913
1042,Red Oak,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646735.5407,1452039.248
1043,Red Oak,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646729.6641,1452029.176
1044,Red Oak,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646729.0135,1452043.949
1045,American Linden,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646752.8656,1452073.108
1046,Flowering Dogwood,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646728.7764,1452088.364
1047,Flowering Dogwood,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646722.206,1452087.102
1048,Flowering Dogwood,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646720.826,1452092.891
1049,Flowering Dogwood,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646713.8352,1452093.436
1050,Flowering Dogwood,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646709.2269,1452096.734
1051,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646625.951,1452072.978
1052,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646607.1277,1452041.543
1053,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646599.3242,1452023.454
1054,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646558.8444,1452004.043
1055,Red Oak,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646575.7038,1452059.553
1056,Red Oak,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646569.4985,1452052.696
1057,Red Oak,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646567.3532,1452056.842
1058,White Oak,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646559.4701,1452067.56
1059,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646581.6568,1451998.992
1060,Arborvitae,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646560.634,1451936.215
1061,Arborvitae,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646569.2426,1451953.724
1062,Austrian Pine,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646950.6097,1452706.502
1063,Red Oak,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646949.656,1452722.503
1064,Austrian Pine,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646961.3773,1452708.813
1065,Crabapple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646979.8532,1452716.485
1066,Crabapple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646971.5559,1452710.348
1067,White Pine,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646953.6414,1452690.722
1068,Crabapple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646997.9711,1452663.162
1069,Austrian Pine,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646984.6332,1452664.729
1070,Scotch Pine,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646989.8726,1452646.023
1071,White Pine,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646963.5407,1452659.292
1072,Austrian Pine,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646978.357,1452641.403
1073,Austrian Pine,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646949.8886,1452656.776
1074,Sugar Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646952.6603,1452643.698
1075,Flowering Dogwood,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646948.007,1452620.766
1076,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,647020.9559,1452839.85
1077,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,647023.8675,1452773.656
1078,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,647019.3063,1452752.528
1079,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,647011.6933,1452696.853
1080,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,647006.0326,1452675.196
1081,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,647003.8074,1452649.004
1082,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,647000.2665,1452625.627
1083,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646986.4246,1452613.155
1084,Sugar Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646988.576,1452581.307
1085,Sugar Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646971.9887,1452536.068
1086,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646970.2976,1452505.755
1087,White Oak,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646957.2803,1452469.348
1088,Sugar Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646942.8047,1452438.679
1089,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646939.5489,1452411.021
1090,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646932.1008,1452389.941
1091,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646924.8642,1452368.279
1092,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646914.085,1452335.776
1093,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646867.4994,1452230.709
1094,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646852.7392,1452205.223
1095,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646844.3342,1452189.657
1096,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646830.6297,1452157.483
1097,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646813.9554,1452122.949
1098,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646803.9791,1452100.966
1099,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646789.902,1452081.597
1100,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646776.0423,1452064.192
1101,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646763.9371,1452040.49
1102,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646716.9484,1451978.644
1103,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646689.7728,1451936.468
1104,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646654.7653,1451892.716
1105,Sugar Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646602.8264,1451825.913
1106,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646571.4123,1451780.375
1107,Sugar Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646556.6441,1451761.131
1108,Sugar Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646523.9923,1451745.579
1109,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646449.6666,1451613.683
1110,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646401.6437,1451493.57
1111,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646394.9041,1451482.186
1112,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646374.1529,1451444.217
1113,Hawthorn,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646349.5345,1451380.843
1114,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646336.4999,1451341.216
1115,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646293.1607,1451275.136
1116,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646274.1566,1451257.549
1117,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646257.4199,1451238.745
1118,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646220.2164,1451205.729
1119,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646186.885,1451200.506
1120,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646155.8932,1451196.024
1121,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646121.9833,1451188.497
1122,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646091.6705,1451186.419
1123,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,646022.9513,1451168.886
1124,Sugar Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645990.4067,1451164.715
1125,Red Maple,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645945.0282,1451161.433
1126,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645883.9737,1451147.838
1127,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645807.3298,1451134.541
1128,Austrian Pine,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645810.7954,1451148.793
1129,Serviceberry,0,,2013-03-14,0,0,0, , ,No, ,No,No, , ,No,No,No, ,,No, , , ,, , , ,No,No,,0, , , , , ,645700.6552,1451114.248
